"job_id","job_title","normalized_role","seniority","seniority_basis","company","location","work_type","salary_min","salary_max","salary_currency","salary_period","required_skills","nice_to_have_skills","years_experience","education_required","language_requirements","posting_url","posting_date","source","first_seen_date","last_seen_date"
"443f2e282637","Applied AI, Forward Deployed Machine Learning Engineer - Munich","ML Engineer","Mid","Requires 2+ years as technical contributor on AI-based products; no explicit senior label for the standard-level role.","Mistral AI","Munich, Germany","Hybrid","","","","","Python;PyTorch;LLMs;fine-tuning;RAG;agentic AI;APIs","front-end interfaces;open-source contribution","2","","English","https://jobs.lever.co/mistral/aff9f13c-e79f-4d66-98b1-f62dd1c552cd","2026-06-25","lever.co","2026-06-25","2026-06-25"
"191e6cf867b5","Applied AI, Technical Lead, Forward Deployed AI Engineer - Munich","AI Engineer","Lead/Principal","Title explicitly says 'Technical Lead' and requires 7/8+ years in AI/ML with 2+ years in technical leadership.","Mistral AI","Munich, Germany","Hybrid","","","","","Python;PyTorch;LLMs;fine-tuning;RAG;agentic AI;APIs;technical leadership","team management;open-source contribution","7","","English","https://jobs.lever.co/mistral/45b0fae3-61ea-4cb0-8cd1-c1bc2a43a84a","2026-06-25","lever.co","2026-06-25","2026-06-25"
"29074cc52555","Senior AI Engineer (Agentic AI)","AI Engineer","Senior","Title says 'Senior AI Engineer'; requires senior-level production experience with LLMs and agentic systems.","Delivery Hero","Berlin, Germany","Hybrid","","","","","Python;LLMs;agentic AI;Docker;Kubernetes;CI/CD;APIs","LangChain;RAG;MLOps;Terraform","5","","English","https://careers.deliveryhero.com/job/senior-ai-engineer-agentic-ai-in-berlin-germany-jid-5224","2026-06-25","careers.deliveryhero.com","2026-06-25","2026-06-28"
"621eec063b4f","Senior Data Scientist - Operations Research (m/f/d)","Data Scientist","Senior","Title says 'Senior'; operations research with Python/ML frameworks for revenue/fleet optimization at a large enterprise.","SIXT","Pullach, Germany","Hybrid","","","","","Python;scikit-learn;PyTorch;TensorFlow;SQL;Git;time series forecasting;optimization algorithms","reinforcement learning;AWS;operations research","3","","English","https://www.sixt.jobs/de-en/jobs/571e9584-dd45-4e91-afbe-4cc3b43839ad","2026-06-25","sixt.jobs","2026-06-25","2026-06-25"
"98fdee7e1724","Machine Learning Engineering Manager (m/f/d)","ML Engineer","Lead/Principal","'Engineering Manager' is a Lead/Principal level role requiring leadership over ML engineering teams.","SIXT","Pullach, Germany","Hybrid","","","","","Python;ML systems;MLOps;team management","PyTorch;TensorFlow;AWS;scikit-learn","5","","English","https://jobs.smartrecruiters.com/SIXT/744000104684846-machine-learning-engineering-manager-m-f-d-","2026-06-25","smartrecruiters.com","2026-06-25","2026-06-25"
"7166fac1f167","(Senior) Data Scientist","Data Scientist","Senior","Listed as '(Senior) Data Scientist'; pricing algorithm optimization requiring strong ML and Python skills.","ABOUT YOU SE & Co. KG","Hamburg, Germany","Hybrid","","","","","Python;Pandas;NumPy;scikit-learn;TensorFlow;SQL;CI/CD;GCP;SageMaker;Git","NLP;Terraform;Ansible;GitLab CI/CD","5","","English","https://jobs.smartrecruiters.com/ABOUTYOUGmbH/743999695318415--senior-data-scientist","2026-06-25","smartrecruiters.com","2026-06-25","2026-06-25"
"3b0716fd243a","(Senior) Data Engineer (m/f/x) - onsite or remote in Germany","Data Engineer","Senior","Listed as '(Senior) Data Engineer'; requires advanced SQL, Python, PySpark, dbt, and AWS data pipeline experience.","Scalable Capital","Munich, Germany","Hybrid","","","","","Python;SQL;PySpark;AWS;Airflow;dbt;Terraform","Kafka;Kinesis;Flink;Spark Streaming","4","Master's or Bachelor's in Computer Science, Mathematics, Natural Sciences, or related field","English","https://jobs.smartrecruiters.com/ScalableGmbH/744000040254327--senior-data-engineer-m-f-x-onsite-remote-in-germany-","2026-06-25","smartrecruiters.com","2026-06-25","2026-06-25"
"46c6bbb6bac3","Working Student (f/m/d) - AI Data Engineer","Data Engineer","Intern","'Working Student' (Werkstudent) role, explicitly for students enrolled in a Master's program.","SAP","Berlin, Germany","Hybrid","","","","","SQL;data pipelines;large datasets","Python;data infrastructure tools","0","Enrolled in Master's in Computer Science, Artificial Intelligence, or related field","English","https://jobs.sap.com/job/Berlin-Working-Student-(fmd)-AI-Data-Engineer-10557/1195925201/","2025-04-23","jobs.sap.com","2026-06-25","2026-06-25"
"3d83b3b254ef","Lead Machine Learning Scientist (f/m/d) - Generative AI and Knowledge Graphs","ML Engineer","Lead/Principal","'Lead' title requires extensive LLM/Foundation Model experience, technical lead for a team of AI Scientists and Data Engineers.","SAP","Berlin, Germany","Hybrid","","","","","Python;PyTorch;TensorFlow;LLMs;Foundation Models;Knowledge Graphs;Graph Neural Networks;Self-Supervised Learning","knowledge graph embedding;NLP publications;cross-functional leadership","7","PhD or Master's in Computer Science, Artificial Intelligence, or related field","English","https://jobs.sap.com/job/Berlin-Lead-Machine-Learning-Scientist-(fmd)-Generative-AI-and-Knowledge-Graphs-10557/1034080601/","2026-06-25","jobs.sap.com","2026-06-25","2026-06-25"
"98ead02737bb","(Senior) Agentic AI Engineer at AI CoE (f/m/d)","AI Engineer","Senior","'(Senior)' designation and team lead/scrum guidance responsibilities in agentic AI systems requiring extensive LLM orchestration expertise.","SAP","Walldorf, Germany","Hybrid","","","","","Python;LLMs;LangChain;CrewAI;Haystack;AutoGen;Docker;Kubernetes;Azure;AWS;GCP;CI/CD;MLOps;FastAPI;Flask","Jenkins;GitHub Actions;MLflow;Django;prompt engineering","5","","English","https://jobs.sap.com/job/Walldorf-(Senior)-(agentic)-AI-Engineer-at-AI-CoE-(fmd)-69190/1248020901/","2026-06-25","jobs.sap.com","2026-06-25","2026-06-27"
"989aa01df851","Junior Data Scientist (f/m/d)","Data Scientist","Junior","Title explicitly says 'Junior'; requires university STEM degree and Python/SQL knowledge but no experience required.","AUTO1 Group","Berlin, Germany","Hybrid","","","","","Python;SQL;ML algorithms;supervised learning;unsupervised learning","AWS;Azure;GCP;Git;deep learning","0","University degree in STEM fields","English","https://join.com/companies/auto1/14246415-junior-data-scientist-f-m-d","2026-06-25","join.com","2026-06-25","2026-06-27"
"01b579bd330e","Machine Learning Engineer (f/m/x)","ML Engineer","Mid","No explicit seniority; requires production ML deployment and SQL/Python proficiency for pricing/recommender systems, mid-level scope.","AUTO1 Group","Berlin, Germany","Hybrid","","","","","Python;SQL;PyTorch;scikit-learn;LightGBM;ML deployment;model serving","AWS;Azure;GCP;Git;Docker;recommender systems","2","","English","https://www.auto1-group.com/jobs/machine-learning-engineer-f-m-x-15113/","2026-06-25","auto1-group.com","2026-06-25","2026-06-25"
"ac55c70ceb6a","Senior Data Scientist / Machine Learning Engineer (m/f/d)","Data Scientist","Senior","Title says 'Senior'; requires 5+ years ML experience in energy/finance domain with time series and Python.","Verivox","Heidelberg, Germany","Hybrid","","","","","Python;AWS;Docker;ML models;time series forecasting;data science","Kubernetes;Go;NLP;LLMs","5","","English","https://verivox.jobs.personio.de/job/2186077","2026-06-25","verivox.jobs.personio.de","2026-06-25","2026-06-25"
"d4b04d2491fe","Senior Machine Learning Data Scientist (d/f/m)","Data Scientist","Senior","Title says 'Senior'; requires 5+ years in ML applied to energy/financial sector with time series expertise.","Entrix","Munich, Germany","Hybrid","","","","","Python;ML models;time series forecasting;energy systems;data science","reinforcement learning;optimization;AWS;Docker","5","","English","https://entrix.jobs.personio.com/job/1824095","2026-06-25","entrix.jobs.personio.com","2026-06-25","2026-06-25"
"84fe07685686","Machine Learning Science - Internship/Working Student in Berlin (m/f/x)","Data Scientist","Intern","Explicitly an internship/working student role requiring previous ML experience but student status.","Wayfair","Berlin, Germany","Onsite","","","","","Python;ML models;data science;SQL","PyTorch;scikit-learn;Pandas;big data;PySpark","0","Enrolled in university degree program in Data Science, Statistics, Computer Science, or related field","English","https://startup.jobs/machine-learning-science-internship-working-student-in-berlin-m-f-x-wayfair-2-4587265","2026-06-25","startup.jobs","2026-06-25","2026-06-25"
"9ac1f74424c3","Senior Data Scientist (m/f/d) - Search Engine","Data Scientist","Senior","Title says 'Senior'; requires NLP and ML expertise for search engine algorithms in e-commerce.","ABOUT YOU","Hamburg, Germany","Hybrid","","","","","Python;SQL;NLP;scikit-learn;Pandas;NumPy;TensorFlow;CI/CD;Git","GCP Vertex AI;SageMaker;Terraform;Ansible;GitLab CI/CD","5","","English","https://corporate.aboutyou.de/en/jobs/senior-data-scientist-m-f-d-search-engine-onsite-in-hamburg-or-berlin","2026-06-25","corporate.aboutyou.de","2026-06-25","2026-06-25"
"2b9e2eaad16b","Senior Data Scientist (all genders) - German speaker","Data Scientist","Senior","Title says 'Senior'; customer segmentation, behavioral analysis, and recommender systems at an enterprise advertising level.","Publicis Groupe","Munich, Germany","Hybrid","","","","","Python;SQL;ML models;customer segmentation;recommender systems;scikit-learn","NLP;deep learning;PyTorch;TensorFlow;cloud platforms","5","","German (fluent), English (fluent)","https://jobs.smartrecruiters.com/PublicisGroupe/743999729211485-senior-data-scientist-all-genders-german-speaker","2026-06-25","smartrecruiters.com","2026-06-25","2026-06-25"
"14a7b9f16bfa","Senior Data Scientist (m/f/d) at Experian","Data Scientist","Senior","Title says 'Senior'; role building ML models and data products in financial data context.","Experian","Dusseldorf, Germany","Hybrid","","","","","Python;SQL;ML models;data products;scikit-learn","cloud platforms;deep learning;PyTorch;TensorFlow","5","","English, German","https://jobs.smartrecruiters.com/Experian/744000103568202-senior-data-scientist-m-f-d-","2026-06-25","smartrecruiters.com","2026-06-25","2026-06-25"
"840de68ee002","Senior AI Engineer - Pre-training Data (f/m/d)","ML Engineer","Senior","Title explicitly states Senior; owns data preparation, quality analysis, and tooling for pre-training LLMs at Aleph Alpha.","Aleph Alpha","Heidelberg, Germany","Hybrid","","","","","Python;PyTorch;distributed systems;data pipelines;LLMs;data quality analysis","Rust;evaluation frameworks","","","","https://jobs.ashbyhq.com/AlephAlpha/af5ac8a9-31a7-4017-9cd9-0a8b360ad937","2026-06-25","Aleph Alpha careers page","2026-06-25","2026-07-05"
"e1f25e7c9fc4","Senior Data Scientist (f/m/d) for BTP ABAP AI","Data Scientist","Senior","Title explicitly Senior; requires deep ABAP expertise plus LLM algorithm design and large-scale training/deployment systems.","SAP","Walldorf, Germany","Hybrid","","","","","LLMs;generative AI;ABAP;machine learning;Python","SAP BTP;PyTorch;data pipelines","","University degree in Computer Science, Statistics, Data Science, or related technical field","English; German a significant advantage","https://jobs.sap.com/job/Walldorf-Senior-Data-Scientist-(fmd)-for-BTP-ABAP-AI-69190/1129944401/","2026-06-25","SAP careers page","2026-06-25","2026-06-27"
"a6c03f7c0d84","AI Platform Engineer (m/f/d)","Data Engineer","Mid","No explicit seniority modifier; leads analytics platform and data pipeline development with moderate experience scope suggesting mid-level.","Merantix Momentum","Berlin, Germany","Hybrid","","","","","Python;SQL;dbt;Airflow;Docker;CI/CD;data pipelines;BigQuery;Kubernetes;Kafka","ClickHouse;data orchestration;ML workflows","","","English","https://careers.merantix.com/companies/merantix-momentum-2/jobs/45266687-ai-platform-engineer-m-w-d","2026-06-25","Merantix careers page","2026-06-25","2026-06-25"
"53da9b50359a","Machine Learning Scientist","ML Engineer","Mid","Title Scientist without Senior/Principal qualifier; requires PhD or MS+3yrs; no explicit seniority label suggesting mid-level IC.","Roche","Basel, Switzerland","Hybrid","","","","","Python;PyTorch;TensorFlow;JAX;scikit-learn","antibody sequence data;structural modelling;protein design","1+ years (MS+3yrs industry or PhD)","PhD in Computational Biology, Structural Biology, or Computer Science; or MS with 3+ years industry experience","English","https://careers.roche.com/global/en/job/ROCHGLOBAL202602105076EXTERNALENGLOBAL/Machine-Learning-Scientist","2026-02-01","Web search via careers.roche.com","2026-06-26","2026-07-05"
"9197b84069ab","Machine Learning Intern","ML Engineer","Intern","Explicitly an internship, 6-month limited contract, requires MSc enrollment.","Novartis","Basel, Switzerland","Onsite","","","","","Python;scikit-learn;PyTorch;TensorFlow","cheminformatics;bioinformatics;explainable AI","","MSc in quantitative field or life sciences (multidisciplinary background preferred)","English","https://www.novartis.com/careers/career-search/job/details/req-10065883-machine-learning-intern","2026-06-26","Web search via datasciencejobs.com / Novartis careers","2026-06-26","2026-07-05"
"8bea56f4c753","AI Scientist","AI Researcher","Senior","Mistral's AI Scientist role requires PhD-level research, experience training large transformer models at scale, and publishing research.","Mistral AI","Zurich, Switzerland","Hybrid","","","","","Python;PyTorch;JAX;Ray;Kubernetes;LLMs","Rust;Go;Java;distributed training;transformer fine-tuning","","PhD or equivalent research experience in ML/AI","English","https://jobs.lever.co/mistral/bedfc2aa-f1b6-4136-bd17-b3abe4c06120","2026-06-26","Web search via jobs.lever.co/mistral","2026-06-26","2026-07-05"
